base_threshold_principal,base_threshold_counterparty,base_min_transfer_principal,base_min_transfer_counterparty,counterparty_rounding,principal_rounding,base_total_exposure_amount,action,agreed_amount,base_call_amount,booked_amount_first_leg,booked_amount_second_leg,call_status,counterparty_amount,reporting_call_amount,agreement_id,event_id,external_id,instrument_id,margin_type,reporting_currency,dispute_age,rescued_data,reporting_date
0.0,250000.0,0.0,250000.0,10000.0,10000.0,-100000.0,Call,3400000.0,3400000.0,,,Pending Review,,3400000.0,11767,98536,7185,,Net,USD,0.0,,2026-06-17
0.0,0.0,0.0,250000.0,10000.0,10000.0,300000.0,Recall,1400000.0,1400000.0,,,Pending Review,,1400000.0,10222,90417,7144,,Net,USD,0.0,,2026-06-10
0.0,250000.0,0.0,0.0,10000.0,10000.0,-200000.0,Recall,300000.0,300000.0,,,Pending Review,,300000.0,10295,91800,7823,,Net,USD,0.0,,2026-06-03
0.0,250000.0,0.0,0.0,10000.0,10000.0,-200000.0,ITM No Calls,1800000.0,1800000.0,,,No Call Required,,1800000.0,10639,98930,7237,,Net,USD,0.0,,2026-07-01
0.0,0.0,0.0,250000.0,10000.0,10000.0,500000.0,ITM No Calls,2900000.0,2900000.0,,,Pending Review,,2900000.0,10799,98286,7701,,Net,USD,0.0,,2026-06-03
0.0,0.0,0.0,250000.0,10000.0,10000.0,0.0,ITM No Calls,4000000.0,4000000.0,,,Pending Review,,4000000.0,10453,94232,7287,,Net,USD,0.0,,2026-06-24
0.0,250000.0,0.0,250000.0,10000.0,10000.0,-100000.0,ITM No Calls,4800000.0,4800000.0,,,No Call Required,,4800000.0,11577,91441,7336,,Net,USD,0.0,,2026-06-10
0.0,250000.0,0.0,0.0,10000.0,10000.0,-100000.0,Call,4400000.0,4400000.0,,,No Call Required,,4400000.0,10255,91260,7060,,Net,USD,,,2026-07-01
0.0,0.0,0.0,250000.0,10000.0,10000.0,-200000.0,Recall,1400000.0,1400000.0,,,Pending Review,,1400000.0,10052,96634,7253,,Net,USD,0.0,,2026-06-10
0.0,250000.0,0.0,0.0,10000.0,10000.0,200000.0,ITM No Calls,3800000.0,3800000.0,,,No Call Required,,3800000.0,11933,97163,7078,,Net,USD,0.0,,2026-06-24
0.0,250000.0,0.0,250000.0,10000.0,10000.0,100000.0,Recall,4300000.0,4300000.0,,,Pending Review,,4300000.0,10909,97247,7820,,Net,USD,0.0,,2026-06-03
0.0,250000.0,0.0,250000.0,10000.0,10000.0,500000.0,Call,1900000.0,1900000.0,,,No Call Required,,1900000.0,10510,92000,7914,,Net,USD,0.0,,2026-06-24
0.0,250000.0,0.0,250000.0,10000.0,10000.0,-100000.0,ITM No Calls,3000000.0,3000000.0,,,No Call Required,,3000000.0,10545,97385,7797,,Net,USD,0.0,,2026-06-17
0.0,0.0,0.0,0.0,10000.0,10000.0,400000.0,ITM No Calls,1600000.0,1600000.0,,,Pending Review,,1600000.0,10492,91260,7391,,Net,USD,0.0,,2026-07-01
0.0,0.0,0.0,0.0,10000.0,10000.0,500000.0,ITM No Calls,4600000.0,4600000.0,,,No Call Required,,4600000.0,11343,94812,7130,,Net,USD,0.0,,2026-06-10
0.0,250000.0,0.0,250000.0,10000.0,10000.0,0.0,Call,900000.0,900000.0,,,No Call Required,,900000.0,11692,91373,7379,,Net,USD,,,2026-06-17
0.0,250000.0,0.0,0.0,10000.0,10000.0,300000.0,Call,3100000.0,3100000.0,,,Pending Review,,3100000.0,11910,90431,7832,,Net,USD,0.0,,2026-07-01
0.0,250000.0,0.0,0.0,10000.0,10000.0,0.0,ITM No Calls,1500000.0,1500000.0,,,No Call Required,,1500000.0,11944,97703,7100,,Net,USD,,,2026-06-24
0.0,0.0,0.0,0.0,10000.0,10000.0,500000.0,Call,500000.0,500000.0,,,No Call Required,,500000.0,11802,96892,7700,,Net,USD,0.0,,2026-07-01
0.0,250000.0,0.0,250000.0,10000.0,10000.0,-200000.0,ITM No Calls,4500000.0,4500000.0,,,Pending Review,,4500000.0,11227,95080,7793,,Net,USD,0.0,,2026-06-03
0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,Call,1100000.0,1100000.0,,,No Call Required,,1100000.0,11888,97791,7502,,Net,USD,0.0,,2026-06-17
0.0,250000.0,0.0,0.0,10000.0,10000.0,100000.0,Recall,4100000.0,4100000.0,,,Pending Review,,4100000.0,11739,92928,7597,,Net,USD,0.0,,2026-06-24
0.0,250000.0,0.0,250000.0,10000.0,10000.0,200000.0,ITM No Calls,1900000.0,1900000.0,,,Pending Review,,1900000.0,11789,95254,7776,,Net,USD,0.0,,2026-07-01
0.0,250000.0,0.0,250000.0,10000.0,10000.0,-100000.0,Call,200000.0,200000.0,,,No Call Required,,200000.0,10247,94193,7950,,Net,USD,0.0,,2026-06-10
0.0,250000.0,0.0,250000.0,10000.0,10000.0,100000.0,ITM No Calls,1200000.0,1200000.0,,,No Call Required,,1200000.0,10879,94146,7731,,Net,USD,0.0,,2026-06-03
0.0,250000.0,0.0,0.0,10000.0,10000.0,200000.0,ITM No Calls,2600000.0,2600000.0,,,Pending Review,,2600000.0,11153,98630,7351,,Net,USD,0.0,,2026-06-17
0.0,250000.0,0.0,0.0,10000.0,10000.0,-100000.0,Recall,700000.0,700000.0,,,Pending Review,,700000.0,11850,99625,7078,,Net,USD,0.0,,2026-06-10
0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,Call,1100000.0,1100000.0,,,No Call Required,,1100000.0,11164,92101,7236,,Net,USD,0.0,,2026-06-03
0.0,250000.0,0.0,0.0,10000.0,10000.0,100000.0,Recall,3500000.0,3500000.0,,,No Call Required,,3500000.0,10424,99949,7920,,Net,USD,0.0,,2026-06-03
0.0,250000.0,0.0,250000.0,10000.0,10000.0,300000.0,Recall,4300000.0,4300000.0,,,Pending Review,,4300000.0,11863,99904,7105,,Net,USD,0.0,,2026-06-10
0.0,250000.0,0.0,0.0,10000.0,10000.0,200000.0,Recall,2100000.0,2100000.0,,,Pending Review,,2100000.0,10823,94230,7688,,Net,USD,0.0,,2026-07-01
0.0,0.0,0.0,250000.0,10000.0,10000.0,400000.0,Call,4500000.0,4500000.0,,,No Call Required,,4500000.0,10573,97565,7579,,Net,USD,0.0,,2026-06-17
0.0,0.0,0.0,250000.0,10000.0,10000.0,300000.0,Recall,4800000.0,4800000.0,,,No Call Required,,4800000.0,11887,93212,7651,,Net,USD,0.0,,2026-06-10
0.0,250000.0,0.0,250000.0,10000.0,10000.0,400000.0,ITM No Calls,4500000.0,4500000.0,,,No Call Required,,4500000.0,10161,92563,7058,,Net,USD,0.0,,2026-06-03
0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,ITM No Calls,4600000.0,4600000.0,,,No Call Required,,4600000.0,10951,96267,7470,,Net,USD,0.0,,2026-06-24
0.0,250000.0,0.0,250000.0,10000.0,10000.0,-200000.0,Call,3700000.0,3700000.0,,,Pending Review,,3700000.0,11927,95602,7433,,Net,USD,0.0,,2026-06-03
0.0,250000.0,0.0,0.0,10000.0,10000.0,-100000.0,ITM No Calls,0.0,0.0,,,Pending Review,,0.0,11809,90426,7763,,Net,USD,0.0,,2026-06-24
0.0,0.0,0.0,250000.0,10000.0,10000.0,300000.0,ITM No Calls,2900000.0,2900000.0,,,No Call Required,,2900000.0,10078,96625,7759,,Net,USD,0.0,,2026-06-03
0.0,0.0,0.0,250000.0,10000.0,10000.0,100000.0,ITM No Calls,3600000.0,3600000.0,,,No Call Required,,3600000.0,11815,95229,7717,,Net,USD,0.0,,2026-06-24
0.0,0.0,0.0,0.0,10000.0,10000.0,-100000.0,Recall,300000.0,300000.0,,,Pending Review,,300000.0,10047,95501,7399,,Net,USD,0.0,,2026-06-17
0.0,250000.0,0.0,250000.0,10000.0,10000.0,100000.0,ITM No Calls,400000.0,400000.0,,,Pending Review,,400000.0,11672,92464,7010,,Net,USD,0.0,,2026-06-24
0.0,0.0,0.0,0.0,10000.0,10000.0,-100000.0,Call,4300000.0,4300000.0,,,Pending Review,,4300000.0,10090,90476,7998,,Net,USD,0.0,,2026-07-01
0.0,0.0,0.0,250000.0,10000.0,10000.0,400000.0,Recall,3700000.0,3700000.0,,,Pending Review,,3700000.0,11827,92114,7506,,Net,USD,0.0,,2026-06-03
0.0,0.0,0.0,250000.0,10000.0,10000.0,-100000.0,Call,1500000.0,1500000.0,,,Pending Review,,1500000.0,10119,99576,7323,,Net,USD,0.0,,2026-07-01
0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,Call,4100000.0,4100000.0,,,Pending Review,,4100000.0,11083,90634,7845,,Net,USD,0.0,,2026-06-24
0.0,0.0,0.0,250000.0,10000.0,10000.0,-200000.0,Call,4400000.0,4400000.0,,,Pending Review,,4400000.0,11599,94823,7873,,Net,USD,0.0,,2026-06-03
0.0,250000.0,0.0,250000.0,10000.0,10000.0,400000.0,Recall,600000.0,600000.0,,,No Call Required,,600000.0,10066,95302,7921,,Net,USD,0.0,,2026-06-24
0.0,0.0,0.0,0.0,10000.0,10000.0,-200000.0,ITM No Calls,3900000.0,3900000.0,,,No Call Required,,3900000.0,10007,91020,7521,,Net,USD,,,2026-07-01
0.0,0.0,0.0,0.0,10000.0,10000.0,300000.0,ITM No Calls,3100000.0,3100000.0,,,No Call Required,,3100000.0,10889,92123,7875,,Net,USD,0.0,,2026-07-01
0.0,250000.0,0.0,0.0,10000.0,10000.0,400000.0,Recall,3800000.0,3800000.0,,,No Call Required,,3800000.0,11489,90417,7976,,Net,USD,0.0,,2026-07-01
0.0,0.0,0.0,250000.0,10000.0,10000.0,500000.0,Recall,4600000.0,4600000.0,,,No Call Required,,4600000.0,10939,91552,7012,,Net,USD,0.0,,2026-06-24
0.0,0.0,0.0,0.0,10000.0,10000.0,400000.0,ITM No Calls,2100000.0,2100000.0,,,Pending Review,,2100000.0,10852,93138,7248,,Net,USD,0.0,,2026-06-03
0.0,250000.0,0.0,250000.0,10000.0,10000.0,300000.0,Recall,4600000.0,4600000.0,,,No Call Required,,4600000.0,10150,97424,7238,,Net,USD,0.0,,2026-06-17
0.0,250000.0,0.0,0.0,10000.0,10000.0,-200000.0,Call,3400000.0,3400000.0,,,No Call Required,,3400000.0,11059,94013,7468,,Net,USD,0.0,,2026-06-24
0.0,0.0,0.0,250000.0,10000.0,10000.0,100000.0,ITM No Calls,3700000.0,3700000.0,,,No Call Required,,3700000.0,10119,95156,7105,,Net,USD,0.0,,2026-06-03
0.0,250000.0,0.0,250000.0,10000.0,10000.0,400000.0,Recall,800000.0,800000.0,,,Pending Review,,800000.0,10585,93737,7961,,Net,USD,0.0,,2026-06-24
0.0,0.0,0.0,0.0,10000.0,10000.0,300000.0,ITM No Calls,4000000.0,4000000.0,,,No Call Required,,4000000.0,10379,99780,7907,,Net,USD,0.0,,2026-07-01
0.0,250000.0,0.0,250000.0,10000.0,10000.0,400000.0,Recall,900000.0,900000.0,,,No Call Required,,900000.0,10804,90887,7782,,Net,USD,0.0,,2026-07-01
0.0,0.0,0.0,250000.0,10000.0,10000.0,400000.0,ITM No Calls,1100000.0,1100000.0,,,Pending Review,,1100000.0,10225,92098,7272,,Net,USD,,,2026-06-10
0.0,0.0,0.0,250000.0,10000.0,10000.0,500000.0,ITM No Calls,3800000.0,3800000.0,,,No Call Required,,3800000.0,10094,95350,7306,,Net,USD,0.0,,2026-06-17
0.0,0.0,0.0,0.0,10000.0,10000.0,200000.0,Call,3100000.0,3100000.0,,,No Call Required,,3100000.0,10332,99274,7678,,Net,USD,0.0,,2026-06-03
0.0,250000.0,0.0,250000.0,10000.0,10000.0,-100000.0,Call,2300000.0,2300000.0,,,Pending Review,,2300000.0,10391,96981,7851,,Net,USD,0.0,,2026-07-01
0.0,0.0,0.0,0.0,10000.0,10000.0,100000.0,Call,3300000.0,3300000.0,,,Pending Review,,3300000.0,11088,97115,7207,,Net,USD,0.0,,2026-06-17
0.0,0.0,0.0,250000.0,10000.0,10000.0,300000.0,Recall,800000.0,800000.0,,,No Call Required,,800000.0,11694,96351,7420,,Net,USD,0.0,,2026-06-10
0.0,250000.0,0.0,250000.0,10000.0,10000.0,500000.0,ITM No Calls,3100000.0,3100000.0,,,Pending Review,,3100000.0,11232,98428,7963,,Net,USD,0.0,,2026-06-10
0.0,250000.0,0.0,250000.0,10000.0,10000.0,500000.0,Recall,2800000.0,2800000.0,,,Pending Review,,2800000.0,10340,97840,7783,,Net,USD,0.0,,2026-06-17
0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,Call,3300000.0,3300000.0,,,No Call Required,,3300000.0,11021,99104,7641,,Net,USD,0.0,,2026-06-24
0.0,250000.0,0.0,0.0,10000.0,10000.0,300000.0,Call,1700000.0,1700000.0,,,No Call Required,,1700000.0,10208,90399,7495,,Net,USD,0.0,,2026-06-24
0.0,0.0,0.0,250000.0,10000.0,10000.0,300000.0,Recall,2900000.0,2900000.0,,,No Call Required,,2900000.0,11126,95805,7608,,Net,USD,0.0,,2026-07-01
0.0,0.0,0.0,0.0,10000.0,10000.0,300000.0,Recall,3500000.0,3500000.0,,,No Call Required,,3500000.0,10824,94337,7488,,Net,USD,0.0,,2026-06-24
0.0,250000.0,0.0,250000.0,10000.0,10000.0,200000.0,ITM No Calls,2800000.0,2800000.0,,,No Call Required,,2800000.0,10483,94495,7325,,Net,USD,0.0,,2026-06-24
0.0,0.0,0.0,250000.0,10000.0,10000.0,-200000.0,Recall,500000.0,500000.0,,,No Call Required,,500000.0,10295,90608,7993,,Net,USD,0.0,,2026-06-17
0.0,250000.0,0.0,250000.0,10000.0,10000.0,-200000.0,Recall,3200000.0,3200000.0,,,No Call Required,,3200000.0,10012,98639,7772,,Net,USD,0.0,,2026-06-24
0.0,0.0,0.0,0.0,10000.0,10000.0,-200000.0,Call,1000000.0,1000000.0,,,Pending Review,,1000000.0,11814,90718,7638,,Net,USD,0.0,,2026-06-10
0.0,0.0,0.0,250000.0,10000.0,10000.0,500000.0,ITM No Calls,4500000.0,4500000.0,,,Pending Review,,4500000.0,11210,90867,7727,,Net,USD,0.0,,2026-07-01
0.0,0.0,0.0,250000.0,10000.0,10000.0,200000.0,Recall,3700000.0,3700000.0,,,No Call Required,,3700000.0,11402,94518,7725,,Net,USD,0.0,,2026-06-24
0.0,0.0,0.0,0.0,10000.0,10000.0,200000.0,Recall,2400000.0,2400000.0,,,No Call Required,,2400000.0,10271,98544,7643,,Net,USD,0.0,,2026-06-17
0.0,250000.0,0.0,250000.0,10000.0,10000.0,100000.0,ITM No Calls,900000.0,900000.0,,,Pending Review,,900000.0,11742,98124,7480,,Net,USD,0.0,,2026-07-01
0.0,250000.0,0.0,0.0,10000.0,10000.0,100000.0,Recall,3800000.0,3800000.0,,,No Call Required,,3800000.0,10453,95688,7237,,Net,USD,0.0,,2026-06-17
0.0,0.0,0.0,250000.0,10000.0,10000.0,300000.0,ITM No Calls,3100000.0,3100000.0,,,Pending Review,,3100000.0,10838,94194,7340,,Net,USD,0.0,,2026-06-24
0.0,0.0,0.0,0.0,10000.0,10000.0,-200000.0,Call,3000000.0,3000000.0,,,Pending Review,,3000000.0,10490,98839,7985,,Net,USD,0.0,,2026-06-10
0.0,0.0,0.0,250000.0,10000.0,10000.0,400000.0,Call,2500000.0,2500000.0,,,Pending Review,,2500000.0,11206,91090,7519,,Net,USD,0.0,,2026-06-24
0.0,0.0,0.0,0.0,10000.0,10000.0,-100000.0,ITM No Calls,400000.0,400000.0,,,Pending Review,,400000.0,10737,91824,7023,,Net,USD,0.0,,2026-06-10
0.0,250000.0,0.0,0.0,10000.0,10000.0,100000.0,Recall,1200000.0,1200000.0,,,Pending Review,,1200000.0,11899,92817,7475,,Net,USD,0.0,,2026-07-01
0.0,0.0,0.0,250000.0,10000.0,10000.0,200000.0,Recall,500000.0,500000.0,,,No Call Required,,500000.0,11833,99672,7003,,Net,USD,0.0,,2026-06-03
0.0,0.0,0.0,0.0,10000.0,10000.0,100000.0,Call,2000000.0,2000000.0,,,Pending Review,,2000000.0,11152,97783,7546,,Net,USD,0.0,,2026-06-03
0.0,0.0,0.0,250000.0,10000.0,10000.0,-200000.0,ITM No Calls,4800000.0,4800000.0,,,No Call Required,,4800000.0,10678,95322,7064,,Net,USD,0.0,,2026-06-10
0.0,250000.0,0.0,0.0,10000.0,10000.0,200000.0,ITM No Calls,3100000.0,3100000.0,,,Pending Review,,3100000.0,10153,94897,7853,,Net,USD,0.0,,2026-06-10
0.0,250000.0,0.0,250000.0,10000.0,10000.0,500000.0,ITM No Calls,600000.0,600000.0,,,Pending Review,,600000.0,11343,93828,7085,,Net,USD,0.0,,2026-07-01
0.0,250000.0,0.0,0.0,10000.0,10000.0,100000.0,Recall,600000.0,600000.0,,,No Call Required,,600000.0,10363,90733,7286,,Net,USD,0.0,,2026-06-24
0.0,0.0,0.0,250000.0,10000.0,10000.0,400000.0,Recall,1700000.0,1700000.0,,,Pending Review,,1700000.0,10250,90188,7618,,Net,USD,0.0,,2026-06-24
0.0,250000.0,0.0,0.0,10000.0,10000.0,200000.0,Recall,800000.0,800000.0,,,Pending Review,,800000.0,11519,96342,7841,,Net,USD,0.0,,2026-06-03
0.0,250000.0,0.0,0.0,10000.0,10000.0,200000.0,Recall,3800000.0,3800000.0,,,Pending Review,,3800000.0,10619,99227,7650,,Net,USD,0.0,,2026-06-24
0.0,250000.0,0.0,0.0,10000.0,10000.0,100000.0,ITM No Calls,2000000.0,2000000.0,,,Pending Review,,2000000.0,11327,96794,7924,,Net,USD,0.0,,2026-06-10
0.0,0.0,0.0,250000.0,10000.0,10000.0,-200000.0,ITM No Calls,4800000.0,4800000.0,,,No Call Required,,4800000.0,11238,99741,7811,,Net,USD,0.0,,2026-06-24
0.0,250000.0,0.0,250000.0,10000.0,10000.0,100000.0,Call,600000.0,600000.0,,,No Call Required,,600000.0,10658,90192,7356,,Net,USD,0.0,,2026-06-10
0.0,0.0,0.0,250000.0,10000.0,10000.0,200000.0,Recall,800000.0,800000.0,,,No Call Required,,800000.0,10796,99578,7583,,Net,USD,0.0,,2026-06-10
0.0,250000.0,0.0,250000.0,10000.0,10000.0,0.0,ITM No Calls,4400000.0,4400000.0,,,No Call Required,,4400000.0,11957,95335,7006,,Net,USD,0.0,,2026-06-03
0.0,0.0,0.0,250000.0,10000.0,10000.0,200000.0,Call,3100000.0,3100000.0,,,No Call Required,,3100000.0,10415,91350,7919,,Net,USD,0.0,,2026-06-03
0.0,250000.0,0.0,0.0,10000.0,10000.0,0.0,Call,100000.0,100000.0,,,Pending Review,,100000.0,11492,98276,7197,,Net,USD,0.0,,2026-06-10
0.0,250000.0,0.0,250000.0,10000.0,10000.0,300000.0,ITM No Calls,500000.0,500000.0,,,Pending Review,,500000.0,10123,98307,7157,,Net,USD,0.0,,2026-07-01
0.0,250000.0,0.0,0.0,10000.0,10000.0,200000.0,ITM No Calls,1700000.0,1700000.0,,,Pending Review,,1700000.0,11113,95698,7494,,Net,USD,0.0,,2026-06-17
0.0,250000.0,0.0,250000.0,10000.0,10000.0,-200000.0,Call,1800000.0,1800000.0,,,No Call Required,,1800000.0,11076,97149,7341,,Net,USD,0.0,,2026-06-10
0.0,0.0,0.0,250000.0,10000.0,10000.0,400000.0,Call,800000.0,800000.0,,,No Call Required,,800000.0,11784,97130,7295,,Net,USD,0.0,,2026-06-10
0.0,250000.0,0.0,0.0,10000.0,10000.0,-100000.0,Call,2200000.0,2200000.0,,,No Call Required,,2200000.0,11580,90495,7391,,Net,USD,0.0,,2026-06-10
0.0,250000.0,0.0,250000.0,10000.0,10000.0,0.0,Call,3000000.0,3000000.0,,,Pending Review,,3000000.0,11029,93822,7227,,Net,USD,0.0,,2026-06-10
0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,Call,3600000.0,3600000.0,,,No Call Required,,3600000.0,11614,90177,7126,,Net,USD,0.0,,2026-06-17
0.0,0.0,0.0,0.0,10000.0,10000.0,300000.0,ITM No Calls,2500000.0,2500000.0,,,No Call Required,,2500000.0,10775,93303,7199,,Net,USD,0.0,,2026-06-24
0.0,250000.0,0.0,250000.0,10000.0,10000.0,500000.0,Call,100000.0,100000.0,,,Pending Review,,100000.0,11895,96033,7281,,Net,USD,,,2026-06-10
0.0,250000.0,0.0,250000.0,10000.0,10000.0,500000.0,Call,600000.0,600000.0,,,No Call Required,,600000.0,10070,91730,7718,,Net,USD,0.0,,2026-06-24
0.0,250000.0,0.0,250000.0,10000.0,10000.0,300000.0,ITM No Calls,2400000.0,2400000.0,,,Pending Review,,2400000.0,11272,90174,7881,,Net,USD,0.0,,2026-06-24
0.0,0.0,0.0,0.0,10000.0,10000.0,100000.0,ITM No Calls,4600000.0,4600000.0,,,Pending Review,,4600000.0,11167,98247,7997,,Net,USD,0.0,,2026-06-24
0.0,0.0,0.0,250000.0,10000.0,10000.0,-200000.0,Recall,2400000.0,2400000.0,,,No Call Required,,2400000.0,11573,91358,7228,,Net,USD,0.0,,2026-06-10
0.0,0.0,0.0,250000.0,10000.0,10000.0,400000.0,ITM No Calls,1400000.0,1400000.0,,,Pending Review,,1400000.0,10353,96796,7719,,Net,USD,0.0,,2026-06-17
0.0,250000.0,0.0,250000.0,10000.0,10000.0,200000.0,Call,1100000.0,1100000.0,,,No Call Required,,1100000.0,10347,93632,7074,,Net,USD,0.0,,2026-06-17
0.0,250000.0,0.0,250000.0,10000.0,10000.0,-100000.0,Recall,1200000.0,1200000.0,,,No Call Required,,1200000.0,11982,97005,7307,,Net,USD,0.0,,2026-07-01
0.0,250000.0,0.0,0.0,10000.0,10000.0,0.0,ITM No Calls,2400000.0,2400000.0,,,No Call Required,,2400000.0,11558,93746,7204,,Net,USD,0.0,,2026-06-17
0.0,250000.0,0.0,0.0,10000.0,10000.0,500000.0,ITM No Calls,4200000.0,4200000.0,,,No Call Required,,4200000.0,11596,94139,7646,,Net,USD,0.0,,2026-07-01
0.0,0.0,0.0,250000.0,10000.0,10000.0,100000.0,ITM No Calls,1300000.0,1300000.0,,,Pending Review,,1300000.0,10740,90200,7139,,Net,USD,0.0,,2026-06-24
0.0,0.0,0.0,0.0,10000.0,10000.0,400000.0,Call,4800000.0,4800000.0,,,No Call Required,,4800000.0,10850,94239,7987,,Net,USD,0.0,,2026-06-10
0.0,0.0,0.0,250000.0,10000.0,10000.0,100000.0,ITM No Calls,4800000.0,4800000.0,,,Pending Review,,4800000.0,10945,95581,7774,,Net,USD,0.0,,2026-06-10
0.0,250000.0,0.0,250000.0,10000.0,10000.0,200000.0,ITM No Calls,2400000.0,2400000.0,,,Pending Review,,2400000.0,10107,97371,7815,,Net,USD,0.0,,2026-06-24
0.0,0.0,0.0,0.0,10000.0,10000.0,300000.0,Recall,500000.0,500000.0,,,No Call Required,,500000.0,10914,97395,7519,,Net,USD,0.0,,2026-06-10
0.0,0.0,0.0,250000.0,10000.0,10000.0,-200000.0,Recall,1700000.0,1700000.0,,,No Call Required,,1700000.0,10782,93812,7773,,Net,USD,0.0,,2026-06-17
0.0,250000.0,0.0,0.0,10000.0,10000.0,100000.0,ITM No Calls,900000.0,900000.0,,,Pending Review,,900000.0,11824,93401,7184,,Net,USD,0.0,,2026-06-10
0.0,250000.0,0.0,0.0,10000.0,10000.0,500000.0,ITM No Calls,1900000.0,1900000.0,,,No Call Required,,1900000.0,10818,96038,7519,,Net,USD,0.0,,2026-06-17
0.0,250000.0,0.0,250000.0,10000.0,10000.0,-100000.0,ITM No Calls,200000.0,200000.0,,,No Call Required,,200000.0,10488,99231,7041,,Net,USD,0.0,,2026-06-03
0.0,0.0,0.0,0.0,10000.0,10000.0,-200000.0,ITM No Calls,3900000.0,3900000.0,,,Pending Review,,3900000.0,11041,91322,7152,,Net,USD,0.0,,2026-06-24
0.0,250000.0,0.0,250000.0,10000.0,10000.0,-100000.0,ITM No Calls,3900000.0,3900000.0,,,No Call Required,,3900000.0,10416,93180,7693,,Net,USD,0.0,,2026-06-03
0.0,0.0,0.0,0.0,10000.0,10000.0,-200000.0,Recall,2900000.0,2900000.0,,,No Call Required,,2900000.0,10407,92453,7370,,Net,USD,0.0,,2026-06-03
0.0,250000.0,0.0,250000.0,10000.0,10000.0,400000.0,ITM No Calls,4300000.0,4300000.0,,,No Call Required,,4300000.0,11932,94817,7537,,Net,USD,0.0,,2026-07-01
0.0,250000.0,0.0,250000.0,10000.0,10000.0,200000.0,Recall,4600000.0,4600000.0,,,No Call Required,,4600000.0,11956,90676,7391,,Net,USD,0.0,,2026-06-10
0.0,0.0,0.0,0.0,10000.0,10000.0,100000.0,Call,3500000.0,3500000.0,,,No Call Required,,3500000.0,10539,95854,7787,,Net,USD,0.0,,2026-06-10
0.0,250000.0,0.0,0.0,10000.0,10000.0,100000.0,Call,1600000.0,1600000.0,,,No Call Required,,1600000.0,10172,94843,7108,,Net,USD,0.0,,2026-06-24
0.0,250000.0,0.0,0.0,10000.0,10000.0,0.0,Call,1100000.0,1100000.0,,,Pending Review,,1100000.0,10715,95845,7889,,Net,USD,0.0,,2026-06-24
0.0,250000.0,0.0,250000.0,10000.0,10000.0,300000.0,Recall,2200000.0,2200000.0,,,Pending Review,,2200000.0,10966,90158,7808,,Net,USD,0.0,,2026-06-10
0.0,0.0,0.0,0.0,10000.0,10000.0,100000.0,Recall,4300000.0,4300000.0,,,No Call Required,,4300000.0,10242,98044,7785,,Net,USD,,,2026-06-03
0.0,0.0,0.0,0.0,10000.0,10000.0,400000.0,Call,1300000.0,1300000.0,,,No Call Required,,1300000.0,11203,90279,7374,,Net,USD,0.0,,2026-06-17
0.0,250000.0,0.0,250000.0,10000.0,10000.0,-200000.0,ITM No Calls,4100000.0,4100000.0,,,Pending Review,,4100000.0,11696,92051,7514,,Net,USD,0.0,,2026-06-24
0.0,250000.0,0.0,0.0,10000.0,10000.0,300000.0,Call,4800000.0,4800000.0,,,No Call Required,,4800000.0,10110,92175,7739,,Net,USD,0.0,,2026-06-10
0.0,250000.0,0.0,250000.0,10000.0,10000.0,500000.0,Call,2600000.0,2600000.0,,,No Call Required,,2600000.0,10577,91589,7800,,Net,USD,0.0,,2026-06-24
0.0,0.0,0.0,0.0,10000.0,10000.0,300000.0,Recall,600000.0,600000.0,,,No Call Required,,600000.0,11448,94472,7269,,Net,USD,,,2026-06-24
0.0,250000.0,0.0,0.0,10000.0,10000.0,100000.0,ITM No Calls,2600000.0,2600000.0,,,No Call Required,,2600000.0,11528,97157,7686,,Net,USD,0.0,,2026-06-03
0.0,250000.0,0.0,250000.0,10000.0,10000.0,100000.0,ITM No Calls,1200000.0,1200000.0,,,Pending Review,,1200000.0,11569,98398,7196,,Net,USD,0.0,,2026-07-01
0.0,0.0,0.0,0.0,10000.0,10000.0,-200000.0,ITM No Calls,1700000.0,1700000.0,,,No Call Required,,1700000.0,11668,91044,7802,,Net,USD,0.0,,2026-06-03
0.0,250000.0,0.0,250000.0,10000.0,10000.0,-200000.0,Recall,3300000.0,3300000.0,,,Pending Review,,3300000.0,10470,98485,7750,,Net,USD,0.0,,2026-07-01
0.0,250000.0,0.0,250000.0,10000.0,10000.0,-200000.0,ITM No Calls,900000.0,900000.0,,,Pending Review,,900000.0,11025,98703,7921,,Net,USD,0.0,,2026-06-03
0.0,250000.0,0.0,0.0,10000.0,10000.0,-200000.0,Call,4600000.0,4600000.0,,,No Call Required,,4600000.0,11572,91941,7301,,Net,USD,0.0,,2026-06-17
0.0,0.0,0.0,250000.0,10000.0,10000.0,-100000.0,Call,3400000.0,3400000.0,,,No Call Required,,3400000.0,11012,98909,7276,,Net,USD,0.0,,2026-06-03
0.0,250000.0,0.0,0.0,10000.0,10000.0,-200000.0,ITM No Calls,600000.0,600000.0,,,No Call Required,,600000.0,11917,99602,7845,,Net,USD,0.0,,2026-07-01
