principal_agreement_level_ia,counterparty_agreement_level_ia,base_threshold_principal,base_threshold_principal_im,base_threshold_counterparty,base_threshold_counterparty_im,base_min_transfer_principal,base_min_transfer_principal_im,base_min_transfer_counterparty,base_min_transfer_counterparty_im,base_principal_i_a,base_counterparty_external_ia,base_counterparty_i_a,counterparty_rounding,principal_rounding,itm_exposure,otm_exposure,base_total_exposure_amount,action,agreed_amount,base_call_amount,booked_amount_first_leg,booked_amount_second_leg,call_status,counterparty_amount,reporting_call_amount,model,agreement_id,event_id,external_id,instrument_id,margin_type,reporting_currency,counterparty_im_rounding,principal_im_rounding,im_requirement,event_date,counterparty,agreement_description,rescued_data,reporting_date
,,,,250000.0,,,,10000.0,,,,,,,,,-100000.0,Delivery(Excess),0.0,0.0,,,Agreed,,0.0,,8541,384839,A1788,,Net,USD,,,,2026-07-01 00:00:00,BIMCOR INC,TDBK_BIMC_REG_IMC_CSA,,2026-07-01
,,,,0.0,,,,250000.0,,,,,,,,,300000.0,Delivery(Excess),1700000.0,1700000.0,,,Margin Request Issued,,1700000.0,,1142,362516,9240,,Net,USD,,,,2026-06-03 00:00:00,CITIBANK NA,TDBK_CITI_GENERAL_CSA,,2026-06-03
,,,,250000.0,,,,10000.0,,,,,,,,,200000.0,Call,5500000.0,5500000.0,,,Pending Review,,5500000.0,,9039,349531,4150,,Net,USD,,,,2026-06-24 00:00:00,INVESTEC BANK LIMITED,TDBK_INBL_REG_VM_CSA,,2026-06-24
,,,,250000.0,,,,250000.0,,,,,,,,,-100000.0,Call(Deficit),2000000.0,2000000.0,,,No Call Required,,2000000.0,,7996,371460,0428,,Net,USD,,,,2026-07-01 00:00:00,SWISS LIFE AG,TDBK_SWCD_GENERAL_CSA,,2026-07-01
,,,,0.0,,,,250000.0,,,,,,,,,-100000.0,Call(Deficit),100000.0,100000.0,,,Pending Review,,100000.0,,3745,353125,6551,,Net,USD,,,,2026-06-17 00:00:00,BANK OF NOVA SCOTIA,TDBK_BNSC_REG_VM_CSA,,2026-06-17
,,,,250000.0,,,,10000.0,,,,,,,,,-100000.0,Recall,-400000.0,-400000.0,,,Margin Request Issued,,-400000.0,,7767,351642,K8366,,Net,USD,,,,2026-07-01 00:00:00,BANCO HABITAT,TDBK_BANH_REG_VM_CSA,,2026-07-01
,,,,75000.0,,,,250000.0,,,,,,,,,-100000.0,Call(Deficit),6500000.0,6500000.0,,,Agreed,,6500000.0,,8961,378545,4164,,Net,USD,,,,2026-07-01 00:00:00,BANCO HABITAT,TDBK_BANH_REG_IMC_CSA,,2026-07-01
,,,,250000.0,,,,250000.0,,,,,,,,,-200000.0,No Call,4200000.0,4200000.0,,,Agreed,,4200000.0,,7143,371158,3246,,Net,USD,,,,2026-06-10 00:00:00,DEUTSCHE BANK A.G.,TDBK_DBFR_REG_VM_CSA,,2026-06-10
,,,,500000.0,,,,250000.0,,,,,,,,,-300000.0,No Call,800000.0,800000.0,,,Pending Review,,800000.0,,5400,349878,K9987,,Net,USD,,,,2026-06-10 00:00:00,WELLINGTON GLOBAL EQUITY FUND 28R5,TDBK_WH17_REG_IMC_CSA,,2026-06-10
,,,,75000.0,,,,10000.0,,,,,,,,,300000.0,Call(Deficit),4400000.0,4400000.0,,,Pending Review,,4400000.0,,2647,369754,A2416,,Net,USD,,,,2026-07-01 00:00:00,CENTRAL 1 CREDIT UNION,TDBK_BCCU_GENERAL_CSA,,2026-07-01
,,,,75000.0,,,,250000.0,,,,,,,,,0.0,Delivery(Excess),4100000.0,4100000.0,,,No Call Required,,4100000.0,,5995,382786,0482,,Net,USD,,,,2026-06-10 00:00:00,BANK OF NOVA SCOTIA,TDBK_BNSC_GENERAL_CSA,,2026-06-10
,,,,75000.0,,,,10000.0,,,,,,,,,-100000.0,Recall,6000000.0,6000000.0,,,Agreed,,6000000.0,,3070,351852,1693,,Net,USD,,,,2026-07-01 00:00:00,CITIBANK NA,TDBK_CITI_GENERAL_CSA,,2026-07-01
,,,,75000.0,,,,10000.0,,,,,,,,,-100000.0,Delivery(Excess),4900000.0,4900000.0,,,No Call Required,,4900000.0,,7917,366147,0526,,Net,USD,,,,2026-06-10 00:00:00,CITIBANK NA,TDBK_CITI_REG_VM_CSA,,2026-06-10
,,,,250000.0,,,,10000.0,,,,,,,,,-100000.0,Call,1900000.0,1900000.0,,,Pending Review,,1900000.0,,5414,369764,6385,,Net,USD,,,,2026-06-10 00:00:00,SWISS LIFE AG,TDBK_SWCD_REG_VM_CSA,,2026-06-10
,,,,250000.0,,,,10000.0,,,,,,,,,100000.0,Call(Deficit),7800000.0,7800000.0,,,Agreed,,7800000.0,,1346,349923,A3785,,Net,USD,,,,2026-06-10 00:00:00,BIMCOR INC,TDBK_BIMC_GENERAL_CSA,,2026-06-10
,,,,0.0,,,,250000.0,,,,,,,,,0.0,Call,4700000.0,4700000.0,,,Margin Request Issued,,4700000.0,,2193,351419,0124,,Net,USD,,,,2026-06-10 00:00:00,INVESTEC BANK LIMITED,TDBK_INBL_GENERAL_CSA,,2026-06-10
,,,,75000.0,,,,10000.0,,,,,,,,,0.0,Call(Deficit),7200000.0,7200000.0,,,Margin Request Issued,,7200000.0,,9477,348760,4413,,Net,USD,,,,2026-06-03 00:00:00,BIMCOR INC,TDBK_BIMC_REG_VM_CSA,,2026-06-03
,,,,0.0,,,,10000.0,,,,,,,,,0.0,Delivery(Excess),4500000.0,4500000.0,,,No Call Required,,4500000.0,,2036,340149,2347,,Net,USD,,,,2026-06-10 00:00:00,CENTRAL 1 CREDIT UNION,TDBK_BCCU_REG_VM_CSA,,2026-06-10
,,,,500000.0,,,,10000.0,,,,,,,,,200000.0,Call,7700000.0,7700000.0,,,Agreed,,7700000.0,,1356,365732,A8234,,Net,USD,,,,2026-07-01 00:00:00,BANK OF NOVA SCOTIA,TDBK_BNSC_GENERAL_CSA,,2026-07-01
,,,,250000.0,,,,250000.0,,,,,,,,,-200000.0,Call,2400000.0,2400000.0,,,Agreed,,2400000.0,,9284,344131,K8453,,Net,USD,,,,2026-06-03 00:00:00,CITIBANK NA,TDBK_CITI_REG_VM_CSA,,2026-06-03
,,,,500000.0,,,,250000.0,,,,,,,,,0.0,Call,4500000.0,4500000.0,,,Pending Review,,4500000.0,,9306,340931,2415,,Net,USD,,,,2026-06-24 00:00:00,BANK OF NOVA SCOTIA,TDBK_BNSC_REG_IMC_CSA,,2026-06-24
,,,,75000.0,,,,250000.0,,,,,,,,,-300000.0,Recall,2700000.0,2700000.0,,,Agreed,,2700000.0,,4144,342961,5194,,Net,USD,,,,2026-07-01 00:00:00,SWISS LIFE AG,TDBK_SWCD_GENERAL_CSA,,2026-07-01
,,,,0.0,,,,10000.0,,,,,,,,,100000.0,Recall,-200000.0,-200000.0,,,No Call Required,,-200000.0,,2777,394876,2179,,Net,USD,,,,2026-06-10 00:00:00,CENTRAL 1 CREDIT UNION,TDBK_BCCU_REG_VM_CSA,,2026-06-10
,,,,500000.0,,,,250000.0,,,,,,,,,-200000.0,Recall,5100000.0,5100000.0,,,No Call Required,,5100000.0,,1235,390964,0505,,Net,USD,,,,2026-07-01 00:00:00,DEUTSCHE BANK A.G.,TDBK_DBFR_REG_VM_CSA,,2026-07-01
,,,,75000.0,,,,250000.0,,,,,,,,,200000.0,Delivery(Excess),100000.0,100000.0,,,Pending Review,,100000.0,,8412,398707,7022,,Net,USD,,,,2026-06-10 00:00:00,INVESTEC BANK LIMITED,TDBK_INBL_REG_VM_CSA,,2026-06-10
,,,,250000.0,,,,250000.0,,,,,,,,,-100000.0,Call,8000000.0,8000000.0,,,Agreed,,8000000.0,,2298,358860,7683,,Net,USD,,,,2026-06-03 00:00:00,INVESTEC BANK LIMITED,TDBK_INBL_REG_IMC_CSA,,2026-06-03
,,,,75000.0,,,,10000.0,,,,,,,,,-100000.0,Recall,0.0,0.0,,,Margin Request Issued,,0.0,,2678,379307,7384,,Net,USD,,,,2026-06-24 00:00:00,DEUTSCHE BANK A.G.,TDBK_DBFR_GENERAL_CSA,,2026-06-24
,,,,0.0,,,,250000.0,,,,,,,,,300000.0,Call,1400000.0,1400000.0,,,Agreed,,1400000.0,,8984,356667,0515,,Net,USD,,,,2026-07-01 00:00:00,CENTRAL 1 CREDIT UNION,TDBK_BCCU_REG_VM_CSA,,2026-07-01
,,,,0.0,,,,10000.0,,,,,,,,,0.0,Delivery(Excess),6700000.0,6700000.0,,,Agreed,,6700000.0,,3471,398937,6139,,Net,USD,,,,2026-06-24 00:00:00,INVESTEC BANK LIMITED,TDBK_INBL_REG_VM_CSA,,2026-06-24
,,,,75000.0,,,,10000.0,,,,,,,,,0.0,Delivery(Excess),1000000.0,1000000.0,,,Margin Request Issued,,1000000.0,,4669,381861,A5360,,Net,USD,,,,2026-06-03 00:00:00,CENTRAL 1 CREDIT UNION,TDBK_BCCU_REG_IMC_CSA,,2026-06-03
,,,,250000.0,,,,10000.0,,,,,,,,,300000.0,Call(Deficit),-300000.0,-300000.0,,,Margin Request Issued,,-300000.0,,9189,394175,A1741,,Net,USD,,,,2026-06-10 00:00:00,BANK OF NOVA SCOTIA,TDBK_BNSC_REG_VM_CSA,,2026-06-10
,,,,250000.0,,,,250000.0,,,,,,,,,-300000.0,Call(Deficit),2300000.0,2300000.0,,,Agreed,,2300000.0,,4303,369867,4520,,Net,USD,,,,2026-06-10 00:00:00,INVESTEC BANK LIMITED,TDBK_INBL_REG_IMC_CSA,,2026-06-10
,,,,75000.0,,,,10000.0,,,,,,,,,100000.0,No Call,6100000.0,6100000.0,,,No Call Required,,6100000.0,,1516,354151,0191,,Net,USD,,,,2026-07-01 00:00:00,SWISS LIFE AG,TDBK_SWCD_REG_IMC_CSA,,2026-07-01
,,,,75000.0,,,,10000.0,,,,,,,,,100000.0,Call,6100000.0,6100000.0,,,No Call Required,,6100000.0,,3054,347843,0697,,Net,USD,,,,2026-06-03 00:00:00,CITIBANK NA,TDBK_CITI_REG_VM_CSA,,2026-06-03
,,,,500000.0,,,,250000.0,,,,,,,,,0.0,Call,3600000.0,3600000.0,,,No Call Required,,3600000.0,,8020,356831,3407,,Net,USD,,,,2026-06-24 00:00:00,CITIBANK NA,TDBK_CITI_REG_VM_CSA,,2026-06-24
,,,,0.0,,,,250000.0,,,,,,,,,0.0,No Call,5900000.0,5900000.0,,,Margin Request Issued,,5900000.0,,1635,350109,1821,,Net,USD,,,,2026-06-24 00:00:00,CITIBANK NA,TDBK_CITI_REG_IMC_CSA,,2026-06-24
,,,,0.0,,,,250000.0,,,,,,,,,100000.0,Call(Deficit),5200000.0,5200000.0,,,Margin Request Issued,,5200000.0,,9571,350839,1186,,Net,USD,,,,2026-07-01 00:00:00,CENTRAL 1 CREDIT UNION,TDBK_BCCU_REG_IMC_CSA,,2026-07-01
,,,,0.0,,,,10000.0,,,,,,,,,0.0,No Call,2000000.0,2000000.0,,,Pending Review,,2000000.0,,5309,355379,2866,,Net,USD,,,,2026-07-01 00:00:00,MORGAN STANLEY INTL,TDBK_MSIL_GENERAL_CSA,,2026-07-01
,,,,250000.0,,,,250000.0,,,,,,,,,-300000.0,Call(Deficit),6500000.0,6500000.0,,,No Call Required,,6500000.0,,2497,366507,7422,,Net,USD,,,,2026-06-10 00:00:00,CITIBANK NA,TDBK_CITI_REG_VM_CSA,,2026-06-10
,,,,250000.0,,,,10000.0,,,,,,,,,200000.0,Call(Deficit),3800000.0,3800000.0,,,Agreed,,3800000.0,,1784,389252,3485,,Net,USD,,,,2026-06-17 00:00:00,CENTRAL 1 CREDIT UNION,TDBK_BCCU_REG_VM_CSA,,2026-06-17
,,,,75000.0,,,,250000.0,,,,,,,,,300000.0,Delivery(Excess),6200000.0,6200000.0,,,Agreed,,6200000.0,,4359,376632,A6854,,Net,USD,,,,2026-06-03 00:00:00,SWISS LIFE AG,TDBK_SWCD_REG_IMC_CSA,,2026-06-03
,,,,75000.0,,,,250000.0,,,,,,,,,100000.0,Call,7000000.0,7000000.0,,,Pending Review,,7000000.0,,5313,366625,1683,,Net,USD,,,,2026-06-10 00:00:00,CENTRAL 1 CREDIT UNION,TDBK_BCCU_GENERAL_CSA,,2026-06-10
,,,,500000.0,,,,10000.0,,,,,,,,,-200000.0,Delivery(Excess),-200000.0,-200000.0,,,Agreed,,-200000.0,,1526,376383,3953,,Net,USD,,,,2026-06-10 00:00:00,WELLINGTON GLOBAL EQUITY FUND 28R5,TDBK_WH17_REG_IMC_CSA,,2026-06-10
,,,,500000.0,,,,10000.0,,,,,,,,,100000.0,Call(Deficit),1000000.0,1000000.0,,,Margin Request Issued,,1000000.0,,1222,369213,3713,,Net,USD,,,,2026-06-17 00:00:00,INVESTEC BANK LIMITED,TDBK_INBL_GENERAL_CSA,,2026-06-17
,,,,500000.0,,,,250000.0,,,,,,,,,-300000.0,Call,3000000.0,3000000.0,,,No Call Required,,3000000.0,,2803,367971,4834,,Net,USD,,,,2026-06-17 00:00:00,DEUTSCHE BANK A.G.,TDBK_DBFR_GENERAL_CSA,,2026-06-17
,,,,500000.0,,,,250000.0,,,,,,,,,-100000.0,Call,4200000.0,4200000.0,,,Margin Request Issued,,4200000.0,,4444,396085,K6823,,Net,USD,,,,2026-06-03 00:00:00,MORGAN STANLEY INTL,TDBK_MSIL_REG_IMC_CSA,,2026-06-03
,,,,500000.0,,,,10000.0,,,,,,,,,-100000.0,Delivery(Excess),5200000.0,5200000.0,,,Margin Request Issued,,5200000.0,,9043,369838,0878,,Net,USD,,,,2026-06-03 00:00:00,BIMCOR INC,TDBK_BIMC_REG_VM_CSA,,2026-06-03
,,,,250000.0,,,,10000.0,,,,,,,,,200000.0,Call,1900000.0,1900000.0,,,Margin Request Issued,,1900000.0,,3326,342498,A6239,,Net,USD,,,,2026-06-10 00:00:00,DEUTSCHE BANK A.G.,TDBK_DBFR_REG_IMC_CSA,,2026-06-10
,,,,500000.0,,,,10000.0,,,,,,,,,200000.0,Call,4500000.0,4500000.0,,,Agreed,,4500000.0,,9806,354833,6465,,Net,USD,,,,2026-07-01 00:00:00,BIMCOR INC,TDBK_BIMC_GENERAL_CSA,,2026-07-01
,,,,500000.0,,,,250000.0,,,,,,,,,0.0,Call(Deficit),6200000.0,6200000.0,,,Pending Review,,6200000.0,,2321,377175,0663,,Net,USD,,,,2026-06-17 00:00:00,BIMCOR INC,TDBK_BIMC_REG_VM_CSA,,2026-06-17
,,,,0.0,,,,250000.0,,,,,,,,,-200000.0,Call,4500000.0,4500000.0,,,No Call Required,,4500000.0,,5839,381550,5824,,Net,USD,,,,2026-06-17 00:00:00,INVESTEC BANK LIMITED,TDBK_INBL_REG_VM_CSA,,2026-06-17
,,,,0.0,,,,10000.0,,,,,,,,,200000.0,Call,4400000.0,4400000.0,,,Pending Review,,4400000.0,,3967,367732,3459,,Net,USD,,,,2026-06-10 00:00:00,BANK OF NOVA SCOTIA,TDBK_BNSC_REG_IMC_CSA,,2026-06-10
,,,,75000.0,,,,10000.0,,,,,,,,,-300000.0,No Call,2600000.0,2600000.0,,,Pending Review,,2600000.0,,1071,352936,K6140,,Net,USD,,,,2026-06-10 00:00:00,BANK OF NOVA SCOTIA,TDBK_BNSC_GENERAL_CSA,,2026-06-10
,,,,0.0,,,,250000.0,,,,,,,,,0.0,Call,4900000.0,4900000.0,,,No Call Required,,4900000.0,,3868,393103,8699,,Net,USD,,,,2026-06-24 00:00:00,INVESTEC BANK LIMITED,TDBK_INBL_REG_VM_CSA,,2026-06-24
,,,,500000.0,,,,10000.0,,,,,,,,,-200000.0,Call(Deficit),6800000.0,6800000.0,,,Pending Review,,6800000.0,,7149,366093,0709,,Net,USD,,,,2026-06-17 00:00:00,INVESTEC BANK LIMITED,TDBK_INBL_GENERAL_CSA,,2026-06-17
,,,,250000.0,,,,10000.0,,,,,,,,,200000.0,Delivery(Excess),-300000.0,-300000.0,,,No Call Required,,-300000.0,,5590,369046,1385,,Net,USD,,,,2026-07-01 00:00:00,INVESTEC BANK LIMITED,TDBK_INBL_GENERAL_CSA,,2026-07-01
,,,,0.0,,,,250000.0,,,,,,,,,200000.0,No Call,3200000.0,3200000.0,,,Agreed,,3200000.0,,7297,368003,7012,,Net,USD,,,,2026-06-17 00:00:00,BANK OF NOVA SCOTIA,TDBK_BNSC_REG_VM_CSA,,2026-06-17
,,,,75000.0,,,,10000.0,,,,,,,,,-200000.0,Delivery(Excess),1300000.0,1300000.0,,,Agreed,,1300000.0,,1089,389956,7721,,Net,USD,,,,2026-06-03 00:00:00,MORGAN STANLEY INTL,TDBK_MSIL_REG_IMC_CSA,,2026-06-03
,,,,250000.0,,,,250000.0,,,,,,,,,300000.0,No Call,-100000.0,-100000.0,,,Margin Request Issued,,-100000.0,,2313,348769,0327,,Net,USD,,,,2026-06-24 00:00:00,MORGAN STANLEY INTL,TDBK_MSIL_GENERAL_CSA,,2026-06-24
,,,,75000.0,,,,250000.0,,,,,,,,,-200000.0,Call,7200000.0,7200000.0,,,No Call Required,,7200000.0,,9632,344851,7975,,Net,USD,,,,2026-06-17 00:00:00,WELLINGTON GLOBAL EQUITY FUND 28R5,TDBK_WH17_REG_IMC_CSA,,2026-06-17
,,,,0.0,,,,10000.0,,,,,,,,,0.0,Call(Deficit),6400000.0,6400000.0,,,No Call Required,,6400000.0,,8213,377651,A4069,,Net,USD,,,,2026-06-03 00:00:00,BANCO HABITAT,TDBK_BANH_GENERAL_CSA,,2026-06-03
,,,,250000.0,,,,10000.0,,,,,,,,,100000.0,Call(Deficit),2900000.0,2900000.0,,,Pending Review,,2900000.0,,4788,386414,8591,,Net,USD,,,,2026-06-17 00:00:00,DEUTSCHE BANK A.G.,TDBK_DBFR_REG_IMC_CSA,,2026-06-17
,,,,0.0,,,,250000.0,,,,,,,,,-200000.0,No Call,7700000.0,7700000.0,,,No Call Required,,7700000.0,,8478,384660,3713,,Net,USD,,,,2026-06-17 00:00:00,BIMCOR INC,TDBK_BIMC_REG_IMC_CSA,,2026-06-17
,,,,250000.0,,,,250000.0,,,,,,,,,-100000.0,Call(Deficit),2100000.0,2100000.0,,,Margin Request Issued,,2100000.0,,4001,396436,K4052,,Net,USD,,,,2026-06-10 00:00:00,WELLINGTON GLOBAL EQUITY FUND 28R5,TDGF_XXXX_GENERAL_CSA,,2026-06-10
,,,,75000.0,,,,250000.0,,,,,,,,,-200000.0,Call,5300000.0,5300000.0,,,Pending Review,,5300000.0,,7303,395189,1788,,Net,USD,,,,2026-07-01 00:00:00,DEUTSCHE BANK A.G.,TDBK_DBFR_REG_IMC_CSA,,2026-07-01
,,,,250000.0,,,,10000.0,,,,,,,,,0.0,Call,4800000.0,4800000.0,,,No Call Required,,4800000.0,,9389,380163,A3574,,Net,USD,,,,2026-06-24 00:00:00,BIMCOR INC,TDBK_BIMC_REG_VM_CSA,,2026-06-24
,,,,75000.0,,,,250000.0,,,,,,,,,200000.0,No Call,4900000.0,4900000.0,,,Pending Review,,4900000.0,,9728,353519,7583,,Net,USD,,,,2026-06-17 00:00:00,CENTRAL 1 CREDIT UNION,TDBK_BCCU_REG_VM_CSA,,2026-06-17
,,,,500000.0,,,,10000.0,,,,,,,,,200000.0,No Call,900000.0,900000.0,,,Pending Review,,900000.0,,4400,399296,K5816,,Net,USD,,,,2026-06-17 00:00:00,CENTRAL 1 CREDIT UNION,TDGF_XXXX_GENERAL_CSA,,2026-06-17
,,,,250000.0,,,,250000.0,,,,,,,,,0.0,No Call,100000.0,100000.0,,,Margin Request Issued,,100000.0,,2797,364809,K8453,,Net,USD,,,,2026-06-24 00:00:00,CITIBANK NA,TDBK_CITI_REG_VM_CSA,,2026-06-24
,,,,75000.0,,,,250000.0,,,,,,,,,-200000.0,Call,7700000.0,7700000.0,,,Pending Review,,7700000.0,,4842,390816,0150,,Net,USD,,,,2026-06-10 00:00:00,BIMCOR INC,TDBK_BIMC_GENERAL_CSA,,2026-06-10
,,,,75000.0,,,,10000.0,,,,,,,,,100000.0,Call(Deficit),7300000.0,7300000.0,,,Agreed,,7300000.0,,1290,358504,A1478,,Net,USD,,,,2026-07-01 00:00:00,MORGAN STANLEY INTL,TDBK_MSIL_REG_IMC_CSA,,2026-07-01
,,,,75000.0,,,,250000.0,,,,,,,,,-300000.0,Recall,-300000.0,-300000.0,,,Margin Request Issued,,-300000.0,,7302,359063,2931,,Net,USD,,,,2026-06-17 00:00:00,INVESTEC BANK LIMITED,,,2026-06-17
,,,,75000.0,,,,10000.0,,,,,,,,,-100000.0,Call,1900000.0,1900000.0,,,Margin Request Issued,,1900000.0,,6411,346240,7796,,Net,USD,,,,2026-06-10 00:00:00,WELLINGTON GLOBAL EQUITY FUND 28R5,TDBK_WH17_REG_VM_CSA,,2026-06-10
,,,,250000.0,,,,250000.0,,,,,,,,,-300000.0,Delivery(Excess),4400000.0,4400000.0,,,No Call Required,,4400000.0,,5074,360243,K3409,,Net,USD,,,,2026-06-03 00:00:00,MORGAN STANLEY INTL,TDBK_MSIL_GENERAL_CSA,,2026-06-03
,,,,0.0,,,,10000.0,,,,,,,,,-300000.0,Call,600000.0,600000.0,,,Margin Request Issued,,600000.0,,8340,388747,0786,,Net,USD,,,,2026-06-10 00:00:00,CITIBANK NA,,,2026-06-10
,,,,250000.0,,,,10000.0,,,,,,,,,-300000.0,Delivery(Excess),5100000.0,5100000.0,,,Margin Request Issued,,5100000.0,,5631,340167,0659,,Net,USD,,,,2026-06-03 00:00:00,DEUTSCHE BANK A.G.,TDBK_DBFR_REG_VM_CSA,,2026-06-03
,,,,75000.0,,,,10000.0,,,,,,,,,0.0,Call(Deficit),1800000.0,1800000.0,,,No Call Required,,1800000.0,,4041,363450,0370,,Net,USD,,,,2026-06-10 00:00:00,CENTRAL 1 CREDIT UNION,TDBK_BCCU_REG_IMC_CSA,,2026-06-10
,,,,0.0,,,,250000.0,,,,,,,,,200000.0,No Call,1500000.0,1500000.0,,,No Call Required,,1500000.0,,9242,359072,8699,,Net,USD,,,,2026-07-01 00:00:00,INVESTEC BANK LIMITED,TDBK_INBL_REG_VM_CSA,,2026-07-01
,,,,250000.0,,,,250000.0,,,,,,,,,-100000.0,Recall,3900000.0,3900000.0,,,Pending Review,,3900000.0,,2163,348329,8366,,Net,USD,,,,2026-06-24 00:00:00,SWISS LIFE AG,TDBK_SWCD_REG_VM_CSA,,2026-06-24
,,,,0.0,,,,250000.0,,,,,,,,,0.0,Delivery(Excess),7600000.0,7600000.0,,,No Call Required,,7600000.0,,4743,344935,8852,,Net,USD,,,,2026-06-24 00:00:00,BIMCOR INC,TDBK_BIMC_REG_VM_CSA,,2026-06-24
,,,,75000.0,,,,10000.0,,,,,,,,,300000.0,Call(Deficit),4700000.0,4700000.0,,,Pending Review,,4700000.0,,7461,350151,0725,,Net,USD,,,,2026-06-03 00:00:00,WELLINGTON GLOBAL EQUITY FUND 28R5,TDBK_WH17_GENERAL_CSA,,2026-06-03
,,,,0.0,,,,10000.0,,,,,,,,,300000.0,No Call,1400000.0,1400000.0,,,No Call Required,,1400000.0,,2401,393151,1397,,Net,USD,,,,2026-06-10 00:00:00,SWISS LIFE AG,TDBK_SWCD_REG_VM_CSA,,2026-06-10
,,,,75000.0,,,,10000.0,,,,,,,,,-200000.0,Call,4700000.0,4700000.0,,,Margin Request Issued,,4700000.0,,6150,376721,K7981,,Net,USD,,,,2026-06-03 00:00:00,BANK OF NOVA SCOTIA,TDBK_BNSC_REG_IMC_CSA,,2026-06-03
,,,,75000.0,,,,250000.0,,,,,,,,,300000.0,Call(Deficit),1300000.0,1300000.0,,,Margin Request Issued,,1300000.0,,1857,355352,6939,,Net,USD,,,,2026-06-17 00:00:00,MORGAN STANLEY INTL,TDBK_MSIL_GENERAL_CSA,,2026-06-17
,,,,250000.0,,,,250000.0,,,,,,,,,0.0,Call,4600000.0,4600000.0,,,Margin Request Issued,,4600000.0,,4805,353023,0659,,Net,USD,,,,2026-06-17 00:00:00,CENTRAL 1 CREDIT UNION,TDBK_BCCU_REG_VM_CSA,,2026-06-17
,,,,500000.0,,,,10000.0,,,,,,,,,-100000.0,No Call,5200000.0,5200000.0,,,Margin Request Issued,,5200000.0,,3256,369687,A3528,,Net,USD,,,,2026-06-24 00:00:00,CITIBANK NA,TDBK_CITI_REG_VM_CSA,,2026-06-24
,,,,0.0,,,,10000.0,,,,,,,,,0.0,Call(Deficit),7500000.0,7500000.0,,,Pending Review,,7500000.0,,5527,365843,A3088,,Net,USD,,,,2026-06-24 00:00:00,DEUTSCHE BANK A.G.,TDBK_DBFR_REG_IMC_CSA,,2026-06-24
,,,,75000.0,,,,250000.0,,,,,,,,,-300000.0,No Call,3400000.0,3400000.0,,,Pending Review,,3400000.0,,6889,351217,3467,,Net,USD,,,,2026-06-17 00:00:00,WELLINGTON GLOBAL EQUITY FUND 28R5,,,2026-06-17
,,,,500000.0,,,,10000.0,,,,,,,,,-300000.0,Recall,7000000.0,7000000.0,,,Pending Review,,7000000.0,,2554,346089,4030,,Net,USD,,,,2026-06-10 00:00:00,CITIBANK NA,TDBK_CITI_REG_VM_CSA,,2026-06-10
,,,,500000.0,,,,10000.0,,,,,,,,,-300000.0,Recall,-200000.0,-200000.0,,,Margin Request Issued,,-200000.0,,4065,360502,A5763,,Net,USD,,,,2026-06-03 00:00:00,CENTRAL 1 CREDIT UNION,TDBK_BCCU_GENERAL_CSA,,2026-06-03
,,,,250000.0,,,,10000.0,,,,,,,,,300000.0,Recall,1100000.0,1100000.0,,,Agreed,,1100000.0,,9925,392677,8588,,Net,USD,,,,2026-06-10 00:00:00,WELLINGTON GLOBAL EQUITY FUND 28R5,TDBK_WH17_REG_IMC_CSA,,2026-06-10
,,,,250000.0,,,,250000.0,,,,,,,,,300000.0,Recall,1300000.0,1300000.0,,,Agreed,,1300000.0,,1556,344255,8565,,Net,USD,,,,2026-06-03 00:00:00,BANK OF NOVA SCOTIA,TDBK_BNSC_REG_IMC_CSA,,2026-06-03
,,,,0.0,,,,10000.0,,,,,,,,,300000.0,Recall,3300000.0,3300000.0,,,Agreed,,3300000.0,,3050,347039,6089,,Net,USD,,,,2026-06-10 00:00:00,CITIBANK NA,TDBK_CITI_GENERAL_CSA,,2026-06-10
,,,,75000.0,,,,10000.0,,,,,,,,,300000.0,Delivery(Excess),2000000.0,2000000.0,,,Agreed,,2000000.0,,4010,399282,0997,,Net,USD,,,,2026-06-10 00:00:00,WELLINGTON GLOBAL EQUITY FUND 28R5,TDBK_WH17_GENERAL_CSA,,2026-06-10
,,,,250000.0,,,,10000.0,,,,,,,,,200000.0,Recall,3200000.0,3200000.0,,,Agreed,,3200000.0,,8677,386531,A1603,,Net,USD,,,,2026-06-24 00:00:00,BANK OF NOVA SCOTIA,TDBK_BNSC_GENERAL_CSA,,2026-06-24
,,,,250000.0,,,,250000.0,,,,,,,,,100000.0,No Call,4900000.0,4900000.0,,,Margin Request Issued,,4900000.0,,2669,390988,5607,,Net,USD,,,,2026-06-24 00:00:00,CITIBANK NA,TDBK_CITI_REG_IMC_CSA,,2026-06-24
,,,,250000.0,,,,250000.0,,,,,,,,,-300000.0,Call(Deficit),1000000.0,1000000.0,,,Margin Request Issued,,1000000.0,,5232,348732,9562,,Net,USD,,,,2026-06-17 00:00:00,WELLINGTON GLOBAL EQUITY FUND 28R5,,,2026-06-17
,,,,75000.0,,,,10000.0,,,,,,,,,-100000.0,Recall,7600000.0,7600000.0,,,Agreed,,7600000.0,,8919,367972,9581,,Net,USD,,,,2026-06-24 00:00:00,MORGAN STANLEY INTL,TDBK_MSIL_REG_IMC_CSA,,2026-06-24
