external_id,principal_lei,principal,principal_code,counterparty,counterparty_code,counterparty_lei,principal_rating,counterparty_rating,agreement_category,groupname,base_currency,im_legal_review_frequency,legal_review_frequency,reciprocity,counterparty_fixed_mta_values,counterparty_fixed_mta_value_ccy,counterparty_im_fixed_mta_values,counterparty_im_fixed_mta_value_ccy,counterparty_fixed_rounding_values,counterparty_fixed_rounding_value_ccy,counterparty_fixed_threshold_value_ccy,counterparty_fixed_threshold_values,counterparty_fixed_values,counterparty_im,counterparty_im_fixed_rounding_value_ccy,counterparty_im_fixed_rounding_values,counterparty_im_fixed_threshold_value_ccy,counterparty_im_fixed_threshold_values,counterparty_im_fixed_values,counterparty_im_rating_contingent_values,counterparty_im_seg_type,principal_fixed_mta_value_ccy,principal_fixed_mta_values,principal_fixed_rounding_value_ccy,principal_fixed_rounding_values,principal_fixed_threshold_value_ccy,principal_fixed_threshold_values,principal_fixed_values,principal_im,principal_im_fixed_mta_value_ccy,principal_im_fixed_mta_values,principal_im_fixed_rounding_value_ccy,principal_im_fixed_rounding_values,principal_im_fixed_threshold_value_ccy,principal_im_fixed_threshold_values,principal_im_fixed_values,principal_im_rating_contingent_values,principal_im_seg_type,principal_industry,principal_agreement_ia,counterparty_agreement_ia,agreement_date,agreement_id,agreement_status,agreement_description,agreement_type,agreementgroupcode,counterparty_seg_type,principal_seg_type,segregation,linkage_set,assets,custodian,simm_principal_calculation_currency,simm_cp_calculation_currency,rescued_data,reporting_date,agreement_name,region,principal_termination_currency,counterparty_termination_currency
9791,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,DEUTSCHE BANK A.G.:DBFR,DBFR,7LTWFZYICNSX8D621K86,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:2A",ISDA CSA,TDBK_DBFR_GEN,EUR,,,,10000.0,,,,,,EUR,250000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1994-02-07,A74829,Active,TDBK_DBFR_REG_IMC_CSA,REG_VM,TDBK_DBFR_GEN,,,Y,,US Treasury;Government of Canada Bond;US Corporate,N/A,,,,2026-06-03,TDBK_DBFR_REG_IMC_CSA,TDBK,EUR,EUR
5406,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,DEUTSCHE BANK A.G.:DBFR,DBFR,7LTWFZYICNSX8D621K86,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:2A",ISDA CSA,TDBK_DBFR_GEN,CAD,,,,10000.0,,,,,,CAD,250000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-03-01,A21608,Active,TDBK_DBFR_REG_IMC_CSA,REG_IMC,TDBK_DBFR_GEN,,,N,,Israel Government Bond;US Corporate;Ontario Provincial Bond,N/A,,,,2026-06-03,TDBK_DBFR_REG_IMC_CSA,TDBK,CAD,
0111,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,INVESTEC BANK LIMITED:INBL,INBL,549300RH5FFHO48FXT69,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:2A",ISDA CSA,TDBK_INBL_GEN,USD,,,,10000.0,,,,,,USD,250000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1989-08-26,A64756,Pending,TDBK_INBL_REG_IMC_CSA,REG_VM,TDBK_INBL_GEN,,,Y,,Government of Canada Bond;Ontario Provincial Bond;USD CASH,STATE STREET,,,,2026-06-03,TDBK_INBL_REG_IMC_CSA,TDBK,USD,USD
5290,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,INVESTEC BANK LIMITED:INBL,INBL,549300RH5FFHO48FXT69,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:2A",ISDA CSA,TDBK_INBL_GEN,EUR,,,,10000.0,,,,,,EUR,250000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993-01-03,A50893,Amended,TDBK_INBL_GENERAL_CSA,REG_VM,TDBK_INBL_GEN,,,N,,USD CASH;CAD CASH;US Corporate,BNY MELLON,,,,2026-06-03,TDBK_INBL_GENERAL_CSA,TDBK,EUR,EUR
A4203,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,SWISS LIFE AG:SWCD,SWCD,529900ZM2M8QF6PZDD34,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:1B",ISDA CSA,TDBK_SWCD_GEN,CAD,,,,250000.0,,,,,,CAD,75000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996-09-11,A76277,Amended,TDBK_SWCD_GENERAL_CSA,GENERAL_CSA,TDBK_SWCD_GEN,,,N,,Israel Government Bond;German Government Note;US Corporate,BNY MELLON,,,,2026-06-03,TDBK_SWCD_GENERAL_CSA,TDBK,CAD,CAD
0659,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,DEUTSCHE BANK A.G.:DBFR,DBFR,7LTWFZYICNSX8D621K86,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:2A",ISDA CSA,TDBK_DBFR_GEN,CAD,,,,10000.0,,,,,,CAD,250000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-09-17,A76412,Amended,TDBK_DBFR_REG_VM_CSA,REG_VM,TDBK_DBFR_GEN,,,N,,US Treasury;Ontario Provincial Bond;Government of Canada Bond,,,,,2026-06-03,TDBK_DBFR_REG_VM_CSA,TDBK,CAD,CAD
0455,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,BANCO HABITAT:BANH,BANH,B6ARUI4946ST4S7WOU88,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:2B",ISDA CSA,TDBK_BANH_GEN,GBP,,,,250000.0,,,,,,GBP,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-11-14,A11868,Active,TDBK_BANH_GENERAL_CSA,GENERAL_CSA,TDBK_BANH_GEN,,,N,,Ontario Provincial Bond;US Corporate;US Treasury,,,,,2026-06-03,TDBK_BANH_GENERAL_CSA,TDBK,GBP,
0991,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,INVESTEC BANK LIMITED:INBL,INBL,549300RH5FFHO48FXT69,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:2A",ISDA CSA,TDBK_INBL_GEN,USD,,,,250000.0,,,,,,USD,75000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1989-07-18,A88483,Amended,TDBK_INBL_REG_VM_CSA,REG_VM,TDBK_INBL_GEN,,,N,,Government of Canada Bond;Israel Government Bond;Canada Mortgage Bonds,STATE STREET,,,,2026-06-03,TDBK_INBL_REG_VM_CSA,TDBK,,USD
K159,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,BANCO HABITAT:BANH,BANH,B6ARUI4946ST4S7WOU88,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:2B",ISDA CSA,TDBK_BANH_GEN,USD,,,,10000.0,,,,,,USD,250000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-07-03,A81706,Amended,TDBK_BANH_REG_VM_CSA,REG_VM,TDBK_BANH_GEN,,,Y,,US Common Stock;Ontario Provincial Bond;US Treasury,STATE STREET,,,,2026-06-03,TDBK_BANH_REG_VM_CSA,TDBK,USD,USD
1017,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,BANK OF NOVA SCOTIA:BNSC,BNSC,L3I9ZG2KFGXZ61BMYR72,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:1A",ISDA CSA,TDBK_BNSC_GEN,CAD,,,,10000.0,,,,,,CAD,250000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993-09-07,A72212,Pending,TDBK_BNSC_GENERAL_CSA,GENERAL_CSA,TDBK_BNSC_GEN,,,Y,,Canada Mortgage Bonds;USD CASH;German Government Note,,,,,2026-06-03,TDBK_BNSC_GENERAL_CSA,TDBK,CAD,CAD
A2457,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,INVESTEC BANK LIMITED:INBL,INBL,549300RH5FFHO48FXT69,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:2A",ISDA CSA,TDBK_INBL_GEN,EUR,,,,250000.0,,,,,,EUR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-06-08,A61639,Pending,TDBK_INBL_GENERAL_CSA,REG_VM,TDBK_INBL_GEN,,,,,Ontario Provincial Bond;CAD CASH;USD CASH,,,,,2026-06-03,TDBK_INBL_GENERAL_CSA,TDBK,EUR,EUR
7381,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,INVESTEC BANK LIMITED:INBL,INBL,549300RH5FFHO48FXT69,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:2A",ISDA CSA,TDBK_INBL_GEN,CAD,,,,250000.0,,,,,,CAD,75000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-05-05,A74774,Active,TDBK_INBL_REG_IMC_CSA,BILATERAL_CSA,TDBK_INBL_GEN,,,Y,,Government of Canada Bond;US Common Stock;USD CASH,BNY MELLON,,,,2026-06-03,TDBK_INBL_REG_IMC_CSA,TDBK,CAD,CAD
9581,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,MORGAN STANLEY INTL:MSIL,MSIL,4PQUHN3JPFGFNF3BB653,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:2A",ISDA CSA,TDBK_MSIL_GEN,USD,,,,10000.0,,,,,,USD,75000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-01-18,A12107,Active,TDBK_MSIL_REG_IMC_CSA,REG_VM,TDBK_MSIL_GEN,,,N,,Ontario Provincial Bond;Israel Government Bond;US Treasury,N/A,,,,2026-06-03,TDBK_MSIL_REG_IMC_CSA,TDBK,USD,
7170,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,BANK OF NOVA SCOTIA:BNSC,BNSC,L3I9ZG2KFGXZ61BMYR72,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:1A",ISDA CSA,TDBK_BNSC_GEN,GBP,,,,10000.0,,,,,,GBP,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998-01-17,A16655,Amended,TDBK_BNSC_REG_IMC_CSA,GENERAL_CSA,TDBK_BNSC_GEN,,,N,,USD CASH;Canada Mortgage Bonds;Israel Government Bond,BNY MELLON,,,,2026-06-03,TDBK_BNSC_REG_IMC_CSA,TDBK,,GBP
9240,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,CITIBANK NA:CITI,CITI,E57ODZWZ7FF32TWEFA76,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:1B",ISDA CSA,TDBK_CITI_GEN,EUR,,,,250000.0,,,,,,EUR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995-04-21,A96415,Active,TDBK_CITI_GENERAL_CSA,REG_IMC,TDBK_CITI_GEN,,,Y,,US Common Stock;Israel Government Bond;US Corporate,N/A,,,,2026-06-03,,TDBK,EUR,
4780,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,WELLINGTON GLOBAL EQUITY FUND 28R5:WH17,WH17,,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:3A",ISDA CSA,TDBK_WH17_GEN,GBP,,,,10000.0,,,,,,GBP,500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002-06-27,A74742,Pending,TDBK_WH17_REG_VM_CSA,REG_IMC,TDBK_WH17_GEN,,,N,,US Common Stock;CAD CASH;Israel Government Bond,N/A,,,,2026-06-03,TDBK_WH17_REG_VM_CSA,TDBK,GBP,GBP
2269,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,CENTRAL 1 CREDIT UNION:BCCU,BCCU,549300XXHOD8SXSZKY72,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:1C",ISDA CSA,TDBK_BCCU_GEN,USD,,,,10000.0,,,,,,USD,250000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-06-10,A43284,Amended,TDBK_BCCU_REG_VM_CSA,GENERAL_CSA,TDBK_BCCU_GEN,,,Y,,US Treasury;Government of Canada Bond;Canada Mortgage Bonds,N/A,,,,2026-06-03,TDBK_BCCU_REG_VM_CSA,TDBK,USD,USD
A3666,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,CITIBANK NA:CITI,CITI,E57ODZWZ7FF32TWEFA76,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:1B",ISDA CSA,TDBK_CITI_GEN,GBP,,,,250000.0,,,,,,GBP,250000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-10-09,A77703,Amended,TDBK_CITI_REG_VM_CSA,GENERAL_CSA,TDBK_CITI_GEN,,,N,,Ontario Provincial Bond;Israel Government Bond;USD CASH,BNY MELLON,,,,2026-06-03,TDBK_CITI_REG_VM_CSA,TDBK,,GBP
6106,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,MORGAN STANLEY INTL:MSIL,MSIL,4PQUHN3JPFGFNF3BB653,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:2A",ISDA CSA,TDBK_MSIL_GEN,USD,,,,250000.0,,,,,,USD,250000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002-11-24,A12294,Pending,TDBK_MSIL_REG_VM_CSA,BILATERAL_CSA,TDBK_MSIL_GEN,,,N,,CAD CASH;Canada Mortgage Bonds;Ontario Provincial Bond,BNY MELLON,,,,2026-06-03,TDBK_MSIL_REG_VM_CSA,TDBK,,
0314,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,SWISS LIFE AG:SWCD,SWCD,529900ZM2M8QF6PZDD34,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:1B",ISDA CSA,TDBK_SWCD_GEN,EUR,,,,10000.0,,,,,,EUR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-03-21,A19779,Amended,TDBK_SWCD_GENERAL_CSA,REG_VM,TDBK_SWCD_GEN,,,Y,,US Common Stock;Ontario Provincial Bond;Government of Canada Bond,,,,,2026-06-03,TDBK_SWCD_GENERAL_CSA,TDBK,,EUR
A6083,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,BIMCOR INC:BIMC,BIMC,,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:3B",ISDA CSA,TDBK_BIMC_GEN,USD,,,,10000.0,,,,,,USD,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-01-22,A61652,Amended,TDBK_BIMC_REG_VM_CSA,BILATERAL_CSA,TDBK_BIMC_GEN,,,,,US Corporate;US Common Stock;Israel Government Bond,N/A,,,,2026-06-03,TDBK_BIMC_REG_VM_CSA,TDBK,USD,USD
A6918,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,DEUTSCHE BANK A.G.:DBFR,DBFR,7LTWFZYICNSX8D621K86,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:2A",ISDA CSA,TDBK_DBFR_GEN,EUR,,,,10000.0,,,,,,EUR,250000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-04-10,A25847,Amended,TDBK_DBFR_REG_VM_CSA,BILATERAL_CSA,TDBK_DBFR_GEN,,,Y,,Government of Canada Bond;US Corporate;Israel Government Bond,STATE STREET,,,,2026-06-03,TDBK_DBFR_REG_VM_CSA,TDBK,EUR,EUR
1192,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,INVESTEC BANK LIMITED:INBL,INBL,549300RH5FFHO48FXT69,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:2A",ISDA CSA,TDBK_INBL_GEN,GBP,,,,10000.0,,,,,,GBP,250000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-09-08,A43189,Amended,TDBK_INBL_REG_VM_CSA,GENERAL_CSA,TDBK_INBL_GEN,,,,,Ontario Provincial Bond;CAD CASH;US Treasury,N/A,,,,2026-06-03,TDBK_INBL_REG_VM_CSA,TDBK,,GBP
0873,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,BANK OF NOVA SCOTIA:BNSC,BNSC,L3I9ZG2KFGXZ61BMYR72,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:1A",ISDA CSA,TDBK_BNSC_GEN,EUR,,,,10000.0,,,,,,EUR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1994-12-28,A46783,Pending,TDBK_BNSC_GENERAL_CSA,REG_VM,TDBK_BNSC_GEN,,,Y,,Israel Government Bond;US Common Stock;Ontario Provincial Bond,STATE STREET,,,,2026-06-03,TDBK_BNSC_GENERAL_CSA,TDBK,EUR,EUR
K8471,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,WELLINGTON GLOBAL EQUITY FUND 28R5:WH17,WH17,,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:3A",ISDA CSA,TDBK_WH17_GEN,CAD,,,,250000.0,,,,,,CAD,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-11-13,A66065,Pending,TDBK_WH17_REG_VM_CSA,GENERAL_CSA,TDBK_WH17_GEN,,,Y,,Ontario Provincial Bond;Canada Mortgage Bonds;Government of Canada Bond,,,,,2026-06-03,TDBK_WH17_REG_VM_CSA,TDBK,CAD,CAD
0561,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,CENTRAL 1 CREDIT UNION:BCCU,BCCU,549300XXHOD8SXSZKY72,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:1C",ISDA CSA,TDBK_BCCU_GEN,USD,,,,250000.0,,,,,,USD,250000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-12-13,A94474,Pending,TDBK_BCCU_GENERAL_CSA,REG_VM,TDBK_BCCU_GEN,,,Y,,Canada Mortgage Bonds;Government of Canada Bond;US Treasury,BNY MELLON,,,,2026-06-03,TDBK_BCCU_GENERAL_CSA,TDBK,,
0524,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,BANCO HABITAT:BANH,BANH,B6ARUI4946ST4S7WOU88,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:2B",ISDA CSA,TDBK_BANH_GEN,CAD,,,,250000.0,,,,,,CAD,250000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-09-25,A43520,Amended,TDBK_BANH_REG_VM_CSA,BILATERAL_CSA,TDBK_BANH_GEN,,,N,,US Common Stock;CAD CASH;Canada Mortgage Bonds,N/A,,,,2026-06-03,TDBK_BANH_REG_VM_CSA,TDBK,CAD,CAD
0222,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,MORGAN STANLEY INTL:MSIL,MSIL,4PQUHN3JPFGFNF3BB653,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:2A",ISDA CSA,TDBK_MSIL_GEN,CAD,,,,250000.0,,,,,,CAD,75000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995-07-09,A19852,Amended,TDBK_MSIL_GENERAL_CSA,REG_IMC,TDBK_MSIL_GEN,,,N,,US Treasury;Israel Government Bond;CAD CASH,STATE STREET,,,,2026-06-03,TDBK_MSIL_GENERAL_CSA,TDBK,CAD,
0242,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,CITIBANK NA:CITI,CITI,E57ODZWZ7FF32TWEFA76,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:1B",ISDA CSA,TDBK_CITI_GEN,USD,,,,250000.0,,,,,,USD,75000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1994-06-08,A21890,Amended,TDBK_CITI_GENERAL_CSA,REG_VM,TDBK_CITI_GEN,,,Y,,USD CASH;Ontario Provincial Bond;Government of Canada Bond,BNY MELLON,,,,2026-06-03,TDBK_CITI_GENERAL_CSA,TDBK,USD,USD
A429,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,BANK OF NOVA SCOTIA:BNSC,BNSC,L3I9ZG2KFGXZ61BMYR72,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:1A",ISDA CSA,TDBK_BNSC_GEN,GBP,,,,10000.0,,,,,,GBP,500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993-10-06,A60179,Amended,TDBK_BNSC_REG_VM_CSA,REG_IMC,TDBK_BNSC_GEN,,,,,US Treasury;Canada Mortgage Bonds;US Common Stock,STATE STREET,,,,2026-06-03,TDBK_BNSC_REG_VM_CSA,TDBK,GBP,GBP
0384,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,CENTRAL 1 CREDIT UNION:BCCU,BCCU,549300XXHOD8SXSZKY72,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:1C",ISDA CSA,TDBK_BCCU_GEN,EUR,,,,10000.0,,,,,,EUR,75000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-03-16,A26498,Active,TDBK_BCCU_REG_VM_CSA,BILATERAL_CSA,TDBK_BCCU_GEN,,,Y,,USD CASH;Government of Canada Bond;US Common Stock,BNY MELLON,,,,2026-06-03,TDBK_BCCU_REG_VM_CSA,TDBK,EUR,EUR
0542,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,DEUTSCHE BANK A.G.:DBFR,DBFR,7LTWFZYICNSX8D621K86,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:2A",ISDA CSA,TDBK_DBFR_GEN,GBP,,,,250000.0,,,,,,GBP,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-04-15,A26678,Pending,TDBK_DBFR_GENERAL_CSA,BILATERAL_CSA,TDBK_DBFR_GEN,,,N,,Israel Government Bond;Government of Canada Bond;US Common Stock,N/A,,,,2026-06-03,TDBK_DBFR_GENERAL_CSA,TDBK,GBP,GBP
7414,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,CENTRAL 1 CREDIT UNION:BCCU,BCCU,549300XXHOD8SXSZKY72,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:1C",ISDA CSA,TDBK_BCCU_GEN,USD,,,,10000.0,,,,,,USD,500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-07-21,A71361,Active,TDBK_BCCU_REG_IMC_CSA,REG_VM,TDBK_BCCU_GEN,,,Y,,US Common Stock;CAD CASH;Canada Mortgage Bonds,STATE STREET,,,,2026-06-03,TDBK_BCCU_REG_IMC_CSA,TDBK,,
8492,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,BANCO HABITAT:BANH,BANH,B6ARUI4946ST4S7WOU88,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:2B",ISDA CSA,TDBK_BANH_GEN,USD,,,,10000.0,,,,,,USD,75000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-03-04,A10179,Pending,TDBK_BANH_GENERAL_CSA,REG_IMC,TDBK_BANH_GEN,,,N,,Israel Government Bond;Ontario Provincial Bond;Canada Mortgage Bonds,BNY MELLON,,,,2026-06-03,TDBK_BANH_GENERAL_CSA,TDBK,,USD
K1937,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,BANCO HABITAT:BANH,BANH,B6ARUI4946ST4S7WOU88,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:2B",ISDA CSA,TDBK_BANH_GEN,EUR,,,,250000.0,,,,,,EUR,75000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1997-11-17,A78738,Active,TDBK_BANH_REG_VM_CSA,GENERAL_CSA,TDBK_BANH_GEN,,,N,,German Government Note;US Common Stock;USD CASH,STATE STREET,,,,2026-06-03,TDBK_BANH_REG_VM_CSA,TDBK,,EUR
K4664,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,CENTRAL 1 CREDIT UNION:BCCU,BCCU,549300XXHOD8SXSZKY72,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:1C",ISDA CSA,TDBK_BCCU_GEN,CAD,,,,10000.0,,,,,,CAD,500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000-05-26,A41766,Active,TDBK_BCCU_REG_IMC_CSA,BILATERAL_CSA,TDBK_BCCU_GEN,,,Y,,USD CASH;US Corporate;Government of Canada Bond,STATE STREET,,,,2026-06-03,,TDBK,,CAD
1356,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,SWISS LIFE AG:SWCD,SWCD,529900ZM2M8QF6PZDD34,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:1B",ISDA CSA,TDBK_SWCD_GEN,EUR,,,,10000.0,,,,,,EUR,500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-05-28,A94825,Active,TDBK_SWCD_REG_IMC_CSA,BILATERAL_CSA,TDBK_SWCD_GEN,,,N,,US Treasury;US Corporate;Israel Government Bond,N/A,,,,2026-06-03,TDBK_SWCD_REG_IMC_CSA,TDBK,EUR,EUR
9076,PT3QB789TSUIDF371261,THE TORONTO-DOMINION BANK,TDBK,BANK OF NOVA SCOTIA:BNSC,BNSC,L3I9ZG2KFGXZ61BMYR72,,"None Fitch LT:AA-,MOODYS LT:A2,DBRS LT:AA,SP LT:AA-,Internal:1A",ISDA CSA,TDBK_BNSC_GEN,GBP,,,,250000.0,,,,,,GBP,500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-11-11,A54309,Active,TRI-PARTY COLLATERAL AGENT HOLDING,GENERAL_CSA,TDBK_BNSC_GEN,,,Y,,German Government Note;US Common Stock;USD CASH,STATE STREET,,,,2026-06-03,TRI-PARTY COLLATERAL AGENT HOLDING,TDBK,GBP,GBP
